ICAO,Latitude,Longitude
CYWP,52.9593933975,-87.3748683929
CYXN,62.2400016785,-92.5980987549
CYZG,62.1794013977,-75.6671981812
CZAC,56.0894012451,-96.0892028809
CZBD,56.0614013672,-95.613899231
CZBF,47.629699707,-65.738899231
CZEM,52.226398468,-78.5224990845
CZFD,59.334400177,-107.1819992065
CZGI,54.8396987915,-94.0785980225
CZJN,52.1206016541,-101.236000061
CZKE,52.2825012207,-81.6778030396
CZMD,53.4413986206,-91.762802124
CZMT,54.0275001526,-132.125
CZPB,53.8911018372,-92.1964035034
CZRJ,52.9435997009,-91.3127975464
CZSJ,53.064201355,-93.3443984985
CZTM,55.8656005859,-92.0813980103
CZUM,53.5619010925,-64.1063995361
CZWL,58.1068992615,-103.1719970703
DABT,35.7521018982,6.3085899353
DAOR,31.6457004547,-2.2698600292
DATM,21.375,0.9238889813
DAUO,33.5113983154,6.7767901421
DGSI,6.7145600319,-1.5908199549
EDAH,53.8787002563,14.152299881
EDXB,54.1533317566,8.9016666412
EDXH,54.1852798462,7.9158329964
EFSI,62.6921005249,22.8323001862
EGBN,52.9199981689,-1.0791699886
EGCN,53.4805378105,-1.0106563568
EGEC,55.4371986389,-5.6863899231
EGED,59.1906013489,-2.7722198963
EGEF,59.5358009338,-1.6280599833
EGEN,59.3675003052,-2.4344398975
EGEP,59.3516998291,-2.9002799988
EGER,59.1553001404,-2.6413900852
EGES,59.2503013611,-2.5766699314
EGET,60.192199707,-1.2436100245
EGEW,59.3502998352,-2.9500000477
EGHC,50.1027984619,-5.6705598831
EGHK,50.128101,-5.51845
EGOV,53.2481002808,-4.5353398323
EGPR,57.0228004456,-7.4430599213
EIDL,55.0442008972,-8.3409996033
EIWT,53.3521995544,-6.4861102104
EKSN,57.5035018921,10.2293996811
ENLK,68.1524963379,13.6093997955
ENNM,64.4721984863,11.5785999298
ENRA,66.363899231,14.3014001846
ENRM,64.8383026123,11.1461000443
ENRS,67.5278015137,12.1033000946
ENSD,61.8300018311,6.1058301926
ENSG,61.156101,7.13778
ENSH,68.2433013916,14.6691999435
ENSR,69.7867965698,20.959400177
ENSS,70.3554000854,31.0449008942
ENVR,67.654555,12.727257
EPBY,53.0968017578,17.9776992798
EPLL,51.7219009399,19.3980998993
ESNZ,63.1944007874,14.5003004074
ESOH,60.0200996399,13.5789003372
ESOK,59.4446983337,13.3374004364
ESST,60.1576004028,12.9912996292
ESTA,56.2961006165,12.8471002579
ESUD,64.960899353,17.6965999603
ESUT,65.806098938,15.0827999115
EVVA,57.35779953,21.5442008972
FAGM,-26.2425003052,28.1511993408
FAKN,-25.3831996918,31.1056003571
FAMD,-24.8180999756,31.5445995331
FAMM,-25.7984008789,25.5480003357
FBGZ,-21.6924991608,21.6581001282
FBOR,-21.2667007446,25.3166999817
FBSW,-18.3738994598,21.8325996399
FBTL,-22.1891994476,29.1268997192
FCPL,-4.20635,12.6599
FLCP,-13.5583000183,32.5872001648
KSLI,33.79000092,-118.052002
FMCN,-11.7108001709,43.2439002991
FMMG,-18.7012732424,44.6149206161
FMMK,-18.8050095209,45.2734673023
FMML,-19.6867008209,44.5419006348
FMMO,-18.0499992371,44.033000946
FMMR,-17.850083459,44.9204671383
FMMU,-17.4761009216,43.9728012085
FMMX,-18.7596765564,46.0540652275
FMMZ,-17.7953776085,48.4425830841
FMNG,-15.5842864741,47.6235866547
FMNJ,-13.645705,48.459427
FMNO,-16.1016904207,45.3588366508
FMNP,-16.0722693402,47.6441645622
KTTS,28.6149997711,-80.6945037842
FMNX,-15.8330494086,48.8332843781
FMSJ,-21.4261052506,44.31650877
FNCT,-12.4792,13.4869
FNDU,-7.4008898735,20.8185005188
FNGI,-17.0435009003,15.6837997437
FNMO,-15.2611999512,12.1468000412
FOGK,-1.1846100092,12.4413003922
FOGM,-1.8451399803,11.0566997528
FOOT,-2.8499999046,11.0170001984
FQCH,-19.1513004303,33.4290008545
FTTA,9.1444396973,18.3743991852
FWCM,-14.3069000244,35.1324996948
FYLZ,-26.6874008179,15.2428998947
FYOA,-17.878201,15.9526
FYOG,-28.5846996307,16.4466991425
FYSM,-22.6618995667,14.5680999756
FYWE,-22.6121997833,17.0804004669
FZAJ,-5.8540000916,13.0640001297
FZAM,-5.7996101379,13.4404001236
FZBA,-1.9472199678,18.2858009338
FZBI,-2.7174999714,17.6847000122
FZBT,-1.4349999428,19.0240001678
FZEN,1.2247200012,19.7889003754
FZUK,-6.4383301735,20.7947006226
FZVA,-3.4170000553,23.4500007629
FZVS,-4.329919,20.590124
GCGM,28.0296001434,-17.2145996094
GFBN,7.5324201584,-12.5188999176
GFBO,7.9443998337,-11.7609996796
GFKE,7.8912901878,-11.1766004562
GGOV,11.8948001862,-15.6536998749
GMMA,26.7318,-11.6847
GMMH,23.7183,-15.932
GMMI,31.3974990845,-9.6816701889
GMML,27.151699,-13.2192
GMMW,34.9888000488,-3.0282099247
GVNP,14.9245004654,-23.4934997559
GVSF,14.8850002289,-24.4799995422
HABC,5.78287,36.562
HABE,9.3863897324,34.521900177
HADC,11.0825004578,39.7113990784
HADD,8.5539999008,34.858001709
HAGO,5.9351301193,43.5786018372
HAGR,8.1614,35.5529
HAKD,6.734000206,44.2529983521
HAMT,6.9571,35.5547
HATP,7.2024,35.415
HCMA,11.9582,50.748
HCMF,11.2753000259,49.1493988037
HCMM,2.0144400597,45.3046989441
HCMR,6.7808299065,47.45470047
HCMV,9.5275,45.5549
HEAR,31.073299408,33.8358001709
HEAT,27.0464992523,31.0119991302
HKAM,-2.6450500488,37.2531013489
HKLK,4.2041201591,34.3482017517
HKML,-3.2293100357,40.1016998291
HKNY,-0.0623988993,37.0410079956
HLGD,31.0634994507,16.5949993134
HLGN,31.861,23.907
HLLM,32.8941001892,13.2760000229
HLLQ,32.7887001038,21.9643001556
HSAT,17.7103443146,34.05701828
HSNN,12.0535001755,24.956199646
HSPN,19.433599472,37.2341003418
HTBU,-1.332,31.8212
HTKA,-4.8862,29.6709
HTLI,-9.8511104584,39.7578010559
HTMU,-1.503,33.8021
HTSY,-3.6093,33.5035
HTTB,-5.0763897896,32.8333015442
HUAR,3.0499999523,30.9169998169
HUGU,2.805560112,32.2718009949
VA1P,20.7131004333,70.9210968018
KABR,45.4491004944,-98.4217987061
KABY,31.5354995728,-84.1945037842
KAHN,33.948600769,-83.3263015747
KALM,32.8399009705,-105.990997314
KALO,42.5570983887,-92.4002990723
KALW,46.09489822,-118.288002
KAPN,45.0780983,-83.56030273
KATY,44.91400146,-97.15470123
KBFD,41.8031005859,-78.6400985718
KBFF,41.87400055,-103.5960007
KBKW,37.7873001099,-81.1241989136
KBQK,31.2588005066,-81.4664993286
KBRL,40.7831993103,-91.12550354
KCEC,41.78020096,-124.2369995
KCGI,37.2252998352,-89.5708007813
KCIU,46.2508010864,-84.4723968506
KCKB,39.2966003418,-80.2281036377
KCLM,48.1202011108,-123.5
KCMX,47.1683998108,-88.4890975952
KDDC,37.7634010315,-99.9655990601
KDUJ,41.17829895,-78.8986969
KEAU,44.8657989502,-91.4842987061
KEKO,40.8249015808,-115.7919998169
KEWB,41.6761016846,-70.9569015503
KFAY,34.9911994934,-78.8803024292
KGGW,48.2125015259,-106.6149978638
KGRI,40.9674987793,-98.3096008301
KHOT,34.4780006409,-93.0961990356
KHTS,38.36669922,-82.55799866
Q51,5.6445150375,169.1195068359
KIRK,40.09349823,-92.5448989868
KJMS,46.92969894,-98.67819977
KLAR,41.3120994568,-105.6750030518
KLBE,40.27590179,-79.40480042
KLBF,41.12620163,-100.6839981
KLEB,43.6260986328,-72.3041992188
KLMT,42.1561012268,-121.733001709
KLNS,40.1217002869,-76.2960968018
KLWT,47.0493011475,-109.4670028687
KLYH,37.3266983032,-79.2004013062
KMKG,43.16949844,-86.23819733
KMLS,46.4280014038,-105.8860015869
KMSL,34.74530029,-87.61019897
KOTH,43.417098999,-124.2460021973
KOWB,37.74010086,-87.16680145
KPIB,31.4671001434,-89.337097168
KPIH,42.9098014832,-112.5960006714
KPIR,44.38270187,-100.2860031
KPLN,45.57089996,-84.79669952
KPSM,43.0778999329,-70.8233032227
KRDG,40.3785018921,-75.9652023315
KRHI,45.6311988831,-89.4674987793
KRKS,41.59420013,-109.0650024
KRUT,43.52939987,-72.94960022
KSBP,35.2368011475,-120.641998291
KSHR,44.7691993713,-106.9800033569
KSLK,44.3852996826,-74.206199646
KSLN,38.7910003662,-97.6521987915
KSMX,34.89889908,-120.4570007
KTUP,34.2681007385,-88.7698974609
KUIN,39.94269943,-91.19460297
KVCT,28.8526000977,-96.9185028076
KVLD,30.7824993134,-83.2767028809
KWRL,43.9656982422,-107.9509963989
KYKM,46.56819916,-120.5439987
LCEN,35.1547012329,33.4961013794
LELO,42.4609534888,-2.3222351074
LFEY,46.7186012268,-2.3911099434
LFJR,47.5602989197,-0.3122220039
LFTZ,43.2053985596,6.4819998741
LGSO,37.4227981567,24.9508991241
LHPP,45.990898,18.240996
LHPR,47.624401,17.813601
LHSM,46.686391,17.159084
LIMW,45.738499,7.36872
LIRI,40.620399,14.9113
LPCR,39.6715011597,-31.1135997772
LQBK,44.9413986206,17.2975006104
LTBO,38.6814994812,29.4717006683
LTCF,40.5621986389,43.1150016785
LTCH,37.0942993164,38.8470993042
LTCN,37.5388259888,36.9535217285
LTCO,39.6545410156,43.0259780884
LTCP,37.7313995361,38.4688987732
LTFC,37.8554000854,30.3684005737
LTFD,39.554599762,27.0137996674
LTFH,41.254501,36.567101
LZZI,49.2314987183,18.6135005951
MBGT,21.4444999695,-71.1423034668
MBMC,21.82602,-71.8025
MBSY,21.3330001831,-71.1999969482
MDCY,19.2670001984,-69.7419967651
MDJB,18.5725002289,-69.9856033325
MGPB,15.7308998108,-88.5838012695
MGQZ,14.8655996323,-91.5019989014
03N,11.222,169.852005
MHAH,15.4722,-84.352203
MHPL,15.2622,-83.781197
MLIP,6.0833301544,171.733001709
MMCY,20.546,-100.887001
MMDA,25.0538005829,-111.6149978638
MMGR,28.0261001587,-114.0240020752
MMJA,19.4750995636,-96.7975006104
MPCE,7.9878401756,-80.4096984863
MPEJ,9.3566398621,-79.867401123
MPJE,7.5177798271,-78.1572036743
MPLP,8.4066696167,-78.1417007446
MRAO,10.42,-83.6095
MRBC,10.768699646,-83.5856018066
MRCV,10.3556995392,-85.852897644
MRIA,9.8561096191,-85.3707962036
MRPJ,8.5333299637,-83.3000030518
MRPV,9.9570503235,-84.1398010254
MRSR,10.25,-85.4169998169
MTJE,18.6630992889,-74.1703033447
MTPX,19.933599472,-72.8486022949
MUOC,22.5132007599,-78.5110015869
MUTD,21.7882995605,-79.9972000122
MYAK,24.158700943,-77.5897979736
MYCA,24.6294002533,-75.6737976074
MYCB,24.3152999878,-75.4523010254
MYCI,22.7455997467,-74.1824035645
MYPI,25.0830001831,-77.3000030518
NCAT,-19.9678001404,-158.1190032959
NCMG,-21.895986557,-157.9066619873
NCMH,-10.3767004013,-161.0019989014
NCMK,-20.136100769,-157.3450012207
NCMR,-19.8425006866,-157.7030029297
NCPY,-9.0143699646,-158.032409668
NFCI,-17.7432994843,-179.341995239
NFFO,-17.7779006958,177.197006226
NFKD,-19.0580997467,178.156997681
NFMA,-17.6730995178,177.098007202
NFMO,-18.5666999817,179.951004028
NFNG,-18.1156005859,179.339996338
NFNK,-18.1991996765,-178.817001343
NFNL,-16.4666996002,179.3399963379
NFNM,-16.6905994415,-179.876998901
NFNO,-17.3458003998,179.42199707
NFNR,-12.4825000763,177.0709991455
NFNS,-16.8027992249,179.341003418
NFTE,-21.3782997131,-174.957992554
NFTL,-19.7770004272,-174.341003418
NFTO,-15.5707998276,-175.632995605
NFTP,-15.9773376519,-173.791029453
NFVB,-17.2689990997,-178.9759979248
NIUE,-19.0790309906,-169.9255981445
NLWF,-14.3114004135,-178.065994263
NSMA,-13.7423000336,-172.2579956055
NTGD,-15.5735998154,-146.4149932861
NTHE,-14.4280996323,-146.2570037842
NTMN,-9.7687902451,-139.011001587
NTMP,-9.3516702652,-140.0780029297
NTMU,-8.9361095428,-139.5520019531
NVSA,-13.6660003662,167.712005615
NVSC,-13.8516998291,167.537002563
NVSD,-13.3280000687,166.638000488
NVSE,-17.0902996063,168.343002319
NVSF,-16.2649993896,167.9239959717
NVSG,-15.3066997528,167.966995239
NVSH,-15.4708003998,168.151992798
NVSI,-16.438999176,168.257003784
NVSL,-16.454000473,167.8229980469
NVSM,-16.5841999054,168.158996582
NVSN,-15,168.082992554
NVSO,-15.8655996323,168.17199707
NVSP,-16.07970047,167.4010009766
NVSQ,-14.2180995941,167.587005615
NVSR,-15.4720001221,167.835006714
NVSS,-15.5050001144,167.220001221
NVST,-16.8910999298,168.550994873
NVSU,-16.3297,168.3011
NVSV,-16.7961006165,168.177001953
NVSX,-16.4864,167.4472
NVSZ,-14.8816995621,166.557998657
NVVA,-20.2492008209,169.770996094
NVVB,-19.2346,169.6009
NVVD,-18.7693996429,169.00100708
NVVF,-19.5163993835,170.231994629
NVVI,-18.856389,169.283333
NWWA,-21.0960998535,167.8040008545
NWWC,-19.7206001282,163.6609954834
NWWE,-22.5888996124,167.4559936523
OAFZ,37.121101,70.518097
OEDW,24.5,44.4000015259
OESK,29.7851009369,40.0999984741
OEWD,20.5042991638,45.1996002197
OICK,33.4353981018,48.2829017639
OIKM,29.0841999054,58.4500007629
OIKR,30.297700882,56.0511016846
OIMN,37.4930000305,57.3082008362
OIMS,36.1680984497,57.595199585
OINN,36.6632995605,51.4646987915
OINZ,36.635799408,53.1935997009
OISL,27.6746997833,54.3833007812
OITL,38.3256988525,48.4244003296
OITR,37.6680984497,45.0686988831
OMAL,24.2616996765,55.6091995239
OPBN,32.9729003906,70.5279006958
OPBW,29.3481006622,71.7180023193
OPCH,35.8866004944,71.8005981445
OPDB,28.8782997131,64.3998031616
OPDG,29.9610004425,70.4859008789
OPDI,31.9094009399,70.8965988159
OPJI,25.0678005219,61.8054008484
OPKD,25.3180999756,68.3660964966
OPKH,27.790599823,66.6473007202
OPOR,25.2747001648,64.5859985352
OPPC,33.9020996094,70.0716018677
OPSD,35.3354988098,75.5360031128
OPSN,26.4731006622,67.7172012329
OPTU,25.9864006042,63.0302009583
ORSU,35.5617485046,45.3167381287
OSKL,37.0205993652,41.1913986206
OYSY,15.9660997391,48.7882995605
PADK,51.8779983521,-176.6459960938
PAGS,58.4253006,-135.7070007
PAGY,59.4600982666,-135.3159942627
PAHC,62.1883010864,-159.7749938965
PAHN,59.2438011169,-135.5240020752
PALG,61.5363006592,-160.341003418
PAMC,62.95289993,-155.6060028
PAMO,62.0954017639,-163.6820068359
PANI,61.5816001892,-159.5429992676
PAVA,61.5409,-165.6005
PAWG,56.48429871,-132.3699951
PHLU,21.21100044,-156.973999
PKMA,11.3407001495,162.3280029297
RCFG,26.1597995758,119.9580001831
RCKW,22.0410995483,120.7300033569
RCMT,26.224199295,120.0029983521
RJCK,43.0410003662,144.192993164
RJCO,43.1161003113,141.3800048828
RJFS,33.1497001648,130.302001953
RJNA,35.2550010681,136.9239959717
RJOW,34.676399231,131.789993286
RJSF,37.2274017334,140.4309997559
RJSR,40.1918983459,140.371002197
RJSY,38.8121986389,139.787002563
RJTQ,34.073600769,139.559997559
RKJK,35.9038009644,126.6159973145
RKJM,34.7588996887,126.379997253
RKNW,37.4380989075,127.959999084
RKNY,38.0612983704,128.6690063477
RKPS,35.0885009766,128.0700073242
RKTU,36.7165985107,127.499000549
RPLB,14.7944002151,120.2710037231
RPLO,10.8580999374,121.0690002441
RPMB,6.1064400673,125.23500061
RPMH,9.2535200119,124.7070007324
RPMJ,6.0536699295,121.0110015869
RPMN,5.0469899178,119.7429962158
RPMS,9.7558383256,125.480947495
RPMW,9.0721101761,126.1709976196
RPUN,13.5848999023,123.2699966431
RPUO,20.4512996674,121.980003357
RPUS,16.5956001282,120.3030014038
RPUT,17.6433676823,121.733150482
RPUV,13.5763998032,124.2060012817
RPVC,12.0726995468,124.5449981689
RPVF,12.5024003983,124.6360015869
RPVJ,12.3694000244,123.628997803
RPVR,11.597700119,122.7519989014
SAST,-22.619600296,-63.7937011719
SAVH,-46.5382995605,-68.9653015137
SAVN,-40.7512,-65.0343
SAWA,-50.336102,-72.248596
SAWR,-48.7831001282,-70.1500015259
SAZL,-36.5423,-56.7218
SAZO,-38.4831,-58.8172
SBJU,-7.2189598084,-39.2700996399
SBLE,-12.4822998047,-41.2770004272
SBME,-22.343000412,-41.7659988403
SBML,-22.1968994141,-49.926399231
SBQV,-14.8627996445,-40.8630981445
SBSM,-29.7113990784,-53.6882019043
SBTD,-24.6863002777,-53.6974983215
SCES,-26.3111000061,-69.7651977539
SCPC,-39.2928009033,-71.9159011841
SDCO,-23.4780006409,-47.4900016785
SEST,-0.9102060199,-89.617401123
SETM,-3.9958899021,-79.3719024658
SETN,0.9785190225,-79.6266021729
SFAL,-51.6856994629,-57.7775993347
SKGO,4.75818,-75.9557
SKGZ,2.1464,-75.6944
SKLG,-0.182278,-74.7708
SKLP,-1.32861,-69.5797
SKNQ,5.6964,-77.2806
SKPD,3.85353,-67.9062
SKYP,5.31911,-72.384
SLGY,-10.820599556,-65.3455963135
SLPR,-11.1076631546,-67.5511550903
SLRI,-11,-66
SLRY,-14.304400444,-67.3534011841
SLSB,-14.8591995239,-66.7375030518
SMZO,5.8110799789,-55.190700531
SNMU,-18.0489006042,-39.864200592
SPBC,-3.9168601036,-70.5082015991
SPJR,-7.1391801834,-78.489402771
SPNC,-9.8788099289,-76.2048034668
SPZA,-14.8540000916,-74.9615020752
SSZR,-27.9067001343,-54.520401001
SUPE,-34.9169998169,-54.9169998169
SVBS,10.2499780655,-67.6494216919
SVVG,8.6241388321,-71.672668457
SWJI,-10.8708000183,-61.8465003967
TAPH,17.635799,-61.828602
TFFA,16.2968997955,-61.084400177
TFFB,16.013299942,-61.7421989441
TFFC,16.2577991486,-61.2625007629
TFFM,15.8687000275,-61.2700004578
TKPN,17.2056999207,-62.5899009705
TUPW,18.4463996887,-64.4274978638
TVSB,12.9884004593,-61.2620010376
TVSU,12.6001348495,-61.411945343
UACK,53.3291015625,69.5945968628
UACP,54.7747001648,69.1838989258
UAKD,47.708302,67.733299
UASK,50.0365982056,82.4942016602
UAUU,53.2069015503,63.5503005981
UBBG,40.737701416,46.3176002502
UBBN,39.1888008118,45.4584007263
UELL,56.913898468,124.9140014648
UERP,66.4003982544,112.029998779
UESO,70.6231002808,147.9019927979
UESS,68.7406005859,161.3379974365
UEST,71.6977005005,128.9029998779
UHKK,50.4090003967,136.9340057373
UHMA,64.7349014282,177.7409973145
UHOO,59.4100646973,143.0565032959
UJAP,8.9280595779,165.761993408
UKCM,47.0760993958,37.4496002197
UKCW,48.4174003601,39.3740997314
UKDE,47.8670005798,35.315700531
UKDR,48.0433006287,33.2099990845
UKHH,49.9248008728,36.2900009155
UKLI,48.8842010498,24.6861000061
UKLN,48.2593002319,25.9808006287
UKLR,50.6071014404,26.1415996552
UKLU,48.6343002319,22.2633991241
ULAS,65.0299987793,35.7333335876
ULBC,59.273601532,38.0158004761
ULDD,69.7632980347,61.5564002991
ULKK,61.2358016968,46.6974983215
ULPB,61.8852005005,34.1547012329
UMMG,53.6020011902,24.0538005829
UMOO,53.9548988342,30.0951004028
UNII,58.4742012024,92.1125030518
UNKY,51.6693992615,94.4005966187
UNWW,53.8114013672,86.8771972656
UOHH,71.9781036377,102.4909973145
UOII,67.4372024536,86.6219024658
URMG,43.2980995178,45.7840995789
URMN,43.5129013062,43.6366004944
URMO,43.2051010132,44.6066017151
URWI,46.3739013672,44.3308982849
5A8,59.2826004028,-158.617996216
KBLF,37.2957992554,-81.2077026367
KGLH,33.4828987122,-90.9856033325
KPSC,46.2647018433,-119.1190032959
KQA,54.1337704415,-165.778895617
S31,48.4838981628,-122.93800354
USDD,66.5907974243,66.611000061
USHH,61.0284996033,69.0860977173
USHN,62.1100006104,65.6149978638
USHS,61.3266220093,63.6019134521
USII,56.8280982971,53.4575004578
USKK,58.5032997131,49.3483009338
USMM,65.4809036255,72.6988983154
USNR,62.1585998535,77.3289031982
USRN,61.1082992554,72.6500015259
USUU,55.4752998352,65.4156036377
UTDL,40.2154006958,69.6947021484
UTKA,40.7276992798,72.2939987183
UTKF,40.3587989807,71.7450027466
UTKN,40.9846000671,71.5567016602
UTNN,42.4883995056,59.623298645
UTNU,41.5843009949,60.6417007446
UTSL,38.8335990906,65.9215011597
UTST,37.2867012024,67.3099975586
UUBK,58.1041984558,38.9294013977
UUOB,50.6437988281,36.5900993347
UUOK,51.7505989075,36.2956008911
UUOL,52.7028007507,39.5377998352
UUYW,67.4886016846,63.9930992126
UWKB,54.6399993896,52.801700592
UWKJ,56.7005996704,47.9047012329
UWKS,56.0903015137,47.3473014832
UWLW,54.4010009766,48.8027000427
UWOR,51.0724983215,58.5956001282
UWPP,53.1105995178,45.0210990906
UWPS,54.1251296997,45.2122573853
UWSB,51.8582992554,47.7456016541
VAHB,15.361700058,75.0848999023
VCCK,5.9936800003,80.3202972412
VCCW,6.2544898987,81.2351989746
VDBG,13.0956001282,103.2239990234
VEBI,25.7035999298,91.9786987305
VEGT,26.1061000824,91.585899353
VEMR,25.8838996887,93.7711029053
VETZ,26.7091007233,92.7846984863
VGBR,22.8010005951,90.3012008667
VLHS,20.2572994232,100.43699646
VNBP,27.6781005859,84.429397583
VNCG,26.5708007812,88.0795974731
VNMG,27.5774,84.22875
VNNG,28.1035995483,81.6669998169
VRMG,-0.6933419704,73.1556015015
VRMH,6.7442297935,73.170501709
VRMK,1.85916996,73.5218963623
VTPM,16.6998996735,98.5450973511
VVBM,12.668299675,108.120002747
VVCI,20.8194007874,106.7249984741
VVCR,11.9982004166,109.21900177
VVCS,8.7318296433,106.633003235
VVCT,10.085100174,105.711997986
VVDB,21.3974990845,103.008003235
VVPC,13.9549999237,109.041999817
VVPK,14.0045003891,108.016998291
VVVH,18.7376003265,105.67099762
VYBM,24.2689990997,97.2462005615
VYDW,14.1038999557,98.2035980225
VYKT,10.0493001938,98.5380020142
VYLK,19.6914997101,97.2147979736
VYMM,16.4447002411,97.660697937
VYPN,16.8152008057,94.7798995972
VYPU,21.4043,95.11125
WADS,-8.4890403748,117.4120025635
WADT,-9.4097204208,119.2440032959
WAJB,-3.6822,138.6755
WAJS,-3.45,140.779
WALG,2.8358333333,117.373611111
WALJ,0.8106,114.5306
WALK,2.1554999352,117.431999207
WAON,-2.2165598869,115.435997009
WAOS,-2.4991900921,112.974998474
WAPL,-5.6616201401,132.7310028076
WATM,-8.1323404312,124.5970001221
WBGC,2.6500000954,113.766998291
WBGF,3.4210000038,115.153999329
WBGI,3.9670000076,115.0500030518
WBGK,2.9063899517,112.0800018311
WBGQ,3.9739999771,115.6179962158
WBGW,4.849170208,115.4079971313
WBGZ,3.7338900566,115.4789962769
WBKM,5.4000000954,118.6500015259
WBKT,6.9225001335,116.8359985352
WIAT,-5.240556,105.175556
WIHH,-6.2666101456,106.8909988403
WION,3.9087100029,108.3880004883
WIOP,0.8355780244,112.93699646
WIOS,0.0636190027,111.4729995728
WIPQ,-3.2860701084,103.8799972534
WITM,5.2266798019,96.950302124
WMPA,4.2447199821,100.5530014038
WRLB,3.9028,115.6921
WRLF,4.1333333333,117.666666667
WRLP,1.704486,114.970297
YABA,-34.9432983398,117.8089981079
YARG,-16.6369,128.451004
YAUR,-13.354067,141.72065
YBAR,-23.5652999878,145.307006836
YBAU,-10.1499996185,142.1734
YBDV,-25.8974990845,139.3480072021
YBHI,-32.0013999939,141.472000122
YBHM,-20.3581008911,148.95199585
YBIE,-24.3460998535,139.4600067139
YBKE,-30.0391998291,145.9519958496
YBKT,-17.7486000061,139.533996582
YBOI,-9.2327804565,142.218002319
YBOK,-27.4113998413,151.7350006104
YBOU,-22.9132995605,139.8999938965
YBTH,-33.4094009399,149.651992798
YBTR,-23.603099823,148.8070068359
YCAR,-24.880211,113.67174
YCBA,-31.5382995605,145.7940063477
YCBP,-29.0400009155,134.720993042
YCCT,-10.0500001907,143.0700073242
YCCY,-20.6686000824,140.503997803
YCDU,-32.1305999756,133.7100067139
YCKN,-15.4447002411,145.1840057373
YCMU,-28.0300006866,145.6219940186
YCNM,-30.9832992554,148.3760070801
YCOE,-13.761133,143.113311
YCOM,-36.3005981445,148.973999023
YDMG,-17.9402999878,138.8220062256
YDNI,-9.5833301544,143.766998291
YDPO,-41.1697006226,146.429992676
